Region,Date,Weekly_Sales,Temperature,Fuel_Price,CPI,Unemployment,Type,Size
10,19/3/10,1946875.06,61.46,3.054,126.6066452,9.765,B,126512
10,26/3/10,1893532.46,60.05,2.98,126.6050645,9.765,B,126512
10,2/4/10,2138651.97,63.66,3.086,126.6034839,9.524,B,126512
10,9/4/10,2041069.37,65.29,3.004,126.6019032,9.524,B,126512
10,16/4/10,1826241.44,69.74,3.109,126.5621,9.524,B,126512
10,23/4/10,1829521.83,66.42,3.05,126.4713333,9.524,B,126512
10,30/4/10,1790694.59,69.76,3.105,126.3805667,9.524,B,126512
10,7/5/10,1921432.16,71.06,3.127,126.2898,9.524,B,126512
10,14/5/10,1808056.41,73.88,3.145,126.2085484,9.524,B,126512
10,21/5/10,1847613.58,78.32,3.12,126.1843871,9.524,B,126512
10,28/5/10,1904618.17,76.67,3.058,126.1602258,9.524,B,126512
10,4/6/10,1931406.28,82.82,2.941,126.1360645,9.524,B,126512
10,11/6/10,1827521.71,89.67,3.057,126.1119032,9.524,B,126512
10,18/6/10,1837636.24,83.49,2.935,126.114,9.524,B,126512
10,25/6/10,1768172.31,90.32,3.084,126.1266,9.524,B,126512
10,2/7/10,1845893.87,92.89,2.978,126.1392,9.199,B,126512
10,9/7/10,1769793.37,91.03,3.1,126.1518,9.199,B,126512
10,16/7/10,1828052.47,91.8,2.971,126.1498065,9.199,B,126512
10,23/7/10,1831676.03,88.44,3.112,126.1283548,9.199,B,126512
10,30/7/10,1832664.03,85.03,3.017,126.1069032,9.199,B,126512
10,6/8/10,1949236.09,86.13,3.123,126.0854516,9.199,B,126512
10,13/8/10,1962996.7,88.37,3.049,126.064,9.199,B,126512
10,20/8/10,1983190.56,89.88,3.041,126.0766452,9.199,B,126512
10,27/8/10,1727565.42,84.99,3.022,126.0892903,9.199,B,126512
10,3/9/10,1766331.45,83.8,3.087,126.1019355,9.199,B,126512
10,10/9/10,1720530.23,84.04,2.961,126.1145806,9.199,B,126512
10,17/9/10,1716755.78,85.52,3.028,126.1454667,9.199,B,126512
10,24/9/10,1655036.75,85.75,2.939,126.1900333,9.199,B,126512
10,1/10/10,1645892.97,86.01,3.001,126.2346,9.003,B,126512
10,8/10/10,1772192.42,77.04,2.924,126.2791667,9.003,B,126512
10,15/10/10,1703850.25,75.48,3.08,126.3266774,9.003,B,126512
10,22/10/10,1740234.06,68.12,3.014,126.3815484,9.003,B,126512
10,29/10/10,1741308.56,68.76,3.13,126.4364194,9.003,B,126512
10,5/11/10,1832211.96,71.04,3.009,126.4912903,9.003,B,126512
10,12/11/10,1895901.59,61.24,3.13,126.5461613,9.003,B,126512
10,19/11/10,1949177.13,58.83,3.047,126.6072,9.003,B,126512
10,26/11/10,2939946.38,55.33,3.162,126.6692667,9.003,B,126512
10,3/12/10,2251206.64,51.17,3.041,126.7313333,9.003,B,126512
10,10/12/10,2411790.21,60.51,3.091,126.7934,9.003,B,126512
10,17/12/10,2811646.85,59.15,3.125,126.8794839,9.003,B,126512
10,24/12/10,3749057.69,57.06,3.236,126.9835806,9.003,B,126512
10,31/12/10,1707298.14,49.67,3.148,127.0876774,9.003,B,126512
10,7/1/11,1714309.9,43.43,3.287,127.1917742,8.744,B,126512
10,14/1/11,1710803.59,49.98,3.312,127.3009355,8.744,B,126512
10,21/1/11,1677556.18,56.75,3.336,127.4404839,8.744,B,126512
10,28/1/11,1715769.05,53.03,3.231,127.5800323,8.744,B,126512
10,4/2/11,1968045.91,44.88,3.348,127.7195806,8.744,B,126512
10,11/2/11,2115408.31,51.51,3.381,127.859129,8.744,B,126512
10,18/2/11,2106934.55,61.77,3.43,127.99525,8.744,B,126512
10,25/2/11,1967996.71,53.59,3.398,128.13,8.744,B,126512
10,4/3/11,1958003.19,56.96,3.674,128.26475,8.744,B,126512
10,11/3/11,1933469.15,64.22,3.63,128.3995,8.744,B,126512
10,18/3/11,1884734.31,70.12,3.892,128.5121935,8.744,B,126512
10,25/3/11,1815798.85,62.53,3.716,128.6160645,8.744,B,126512
10,1/4/11,1827733.18,67.64,3.772,128.7199355,8.494,B,126512
10,8/4/11,1870720.73,73.03,3.818,128.8238065,8.494,B,126512
10,15/4/11,1781767.22,61.05,4.089,128.9107333,8.494,B,126512
10,22/4/11,2004831.14,75.93,3.917,128.9553,8.494,B,126512
10,29/4/11,1873646.34,73.38,4.151,128.9998667,8.494,B,126512
10,6/5/11,1841369.99,73.56,4.193,129.0444333,8.494,B,126512
10,13/5/11,1712995.44,74.04,4.202,129.089,8.494,B,126512
10,20/5/11,1720908.01,72.62,3.99,129.0756774,8.494,B,126512
10,27/5/11,1743000.38,78.62,3.933,129.0623548,8.494,B,126512
10,3/6/11,1792210.89,81.87,3.893,129.0490323,8.494,B,126512
10,10/6/11,1740063.1,84.57,3.981,129.0357097,8.494,B,126512
10,17/6/11,1817934.76,87.96,3.935,129.0432,8.494,B,126512
10,24/6/11,1711813.13,90.69,3.807,129.0663,8.494,B,126512
10,1/7/11,1751369.75,95.36,3.842,129.0894,8.257,B,126512
10,8/7/11,1699708.38,88.57,3.793,129.1125,8.257,B,126512
10,15/7/11,1775068.4,86.01,3.779,129.1338387,8.257,B,126512
10,22/7/11,1774342.61,88.59,3.697,129.1507742,8.257,B,126512
10,29/7/11,1745841.33,86.75,3.694,129.1677097,8.257,B,126512
10,5/8/11,1886299.98,89.8,3.803,129.1846452,8.257,B,126512
10,12/8/11,1917397.63,85.61,3.794,129.2015806,8.257,B,126512
10,19/8/11,1954849.68,87.4,3.743,129.2405806,8.257,B,126512
10,26/8/11,1728399.07,91.59,3.663,129.2832581,8.257,B,126512
10,2/9/11,1758587.35,91.61,3.798,129.3259355,8.257,B,126512
10,9/9/11,1670579.82,89.06,3.771,129.3686129,8.257,B,126512
10,16/9/11,1650894.3,77.49,3.784,129.4306,8.257,B,126512
10,23/9/11,1685910.53,82.51,3.789,129.5183333,8.257,B,126512
10,30/9/11,1627707.31,82.27,3.877,129.6060667,8.257,B,126512
10,7/10/11,1788227.6,75.01,3.827,129.6938,7.874,B,126512
10,14/10/11,1704753.02,70.27,3.698,129.7706452,7.874,B,126512
10,21/10/11,1745928.56,77.91,3.842,129.7821613,7.874,B,126512
10,28/10/11,1771792.97,72.79,3.843,129.7936774,7.874,B,126512
10,4/11/11,1904438.59,68.57,3.828,129.8051935,7.874,B,126512
10,11/11/11,2076570.84,55.28,3.677,129.8167097,7.874,B,126512
10,18/11/11,1869087.85,58.97,3.669,129.8268333,7.874,B,126512
10,25/11/11,2950198.64,60.68,3.76,129.8364,7.874,B,126512
10,2/12/11,2068097.18,57.29,3.701,129.8459667,7.874,B,126512
10,9/12/11,2429310.9,42.58,3.644,129.8555333,7.874,B,126512
10,16/12/11,2555031.18,50.53,3.489,129.8980645,7.874,B,126512
10,23/12/11,3487986.89,48.36,3.541,129.9845484,7.874,B,126512
10,30/12/11,1930690.37,48.92,3.428,130.0710323,7.874,B,126512
10,6/1/12,1683401.78,59.85,3.443,130.1575161,7.545,B,126512
10,13/1/12,1711562.73,51,3.477,130.244,7.545,B,126512
10,20/1/12,1675562.94,54.51,3.66,130.2792258,7.545,B,126512
10,27/1/12,1632406,53.59,3.675,130.3144516,7.545,B,126512
10,3/2/12,1867403.01,56.85,3.543,130.3496774,7.545,B,126512
10,10/2/12,2218595.8,55.73,3.722,130.3849032,7.545,B,126512
10,17/2/12,2168709.76,54.12,3.781,130.4546207,7.545,B,126512
10,24/2/12,2039415.74,56.02,3.95,130.5502069,7.545,B,126512
10,2/3/12,1990371.02,57.62,3.882,130.6457931,7.545,B,126512
10,9/3/12,1917483.1,57.65,3.963,130.7413793,7.545,B,126512
10,16/3/12,1930814.66,62.11,4.273,130.8261935,7.545,B,126512
10,23/3/12,1837457.69,56.54,4.288,130.8966452,7.545,B,126512
10,30/3/12,1815760.42,67.92,4.294,130.9670968,7.545,B,126512
10,6/4/12,2163384.17,65.99,4.282,131.0375484,7.382,B,126512
10,13/4/12,1974687.51,70.28,4.254,131.108,7.382,B,126512
11,5/2/10,1528008.64,46.04,2.572,214.4248812,7.368,A,207499
11,12/2/10,1574684.08,48.01,2.548,214.5747916,7.368,A,207499
11,19/2/10,1503298.7,48.3,2.514,214.6198868,7.368,A,207499
11,26/2/10,1336404.65,52.79,2.561,214.6475127,7.368,A,207499
11,5/3/10,1426622.65,53.96,2.625,214.6751386,7.368,A,207499
11,12/3/10,1331883.16,64.1,2.667,214.7027646,7.368,A,207499
11,19/3/10,1364207,61.51,2.72,214.5301219,7.368,A,207499
11,26/3/10,1245624.27,58.09,2.732,214.3241011,7.368,A,207499
11,2/4/10,1446210.26,66.16,2.719,214.1180803,7.343,A,207499
11,9/4/10,1470308.32,69.57,2.77,213.9120595,7.343,A,207499
11,16/4/10,1323243.35,67.81,2.808,213.7726889,7.343,A,207499
11,23/4/10,1283766.55,68.37,2.795,213.7221852,7.343,A,207499
11,30/4/10,1239766.89,71.13,2.78,213.6716815,7.343,A,207499
11,7/5/10,1312329.78,75.57,2.835,213.6211778,7.343,A,207499
11,14/5/10,1266796.13,77.64,2.854,213.6196139,7.343,A,207499
11,21/5/10,1271646.62,76.97,2.826,213.9116886,7.343,A,207499
11,28/5/10,1264272.52,79.69,2.759,214.2037634,7.343,A,207499
11,4/6/10,1396322.19,79.66,2.705,214.4958382,7.343,A,207499
11,11/6/10,1339570.85,82.81,2.668,214.787913,7.343,A,207499
11,18/6/10,1336522.92,84.13,2.637,214.7858259,7.343,A,207499
11,25/6/10,1262025.08,84.5,2.653,214.6660741,7.343,A,207499
11,2/7/10,1302600.14,83.09,2.669,214.5463222,7.346,A,207499
11,9/7/10,1280156.47,83.01,2.642,214.4265704,7.346,A,207499
11,16/7/10,1290609.54,84.9,2.623,214.4176476,7.346,A,207499
11,23/7/10,1244390.03,84.57,2.608,214.5564968,7.346,A,207499
11,30/7/10,1250178.89,83.26,2.64,214.695346,7.346,A,207499
11,6/8/10,1369634.92,86.54,2.627,214.8341952,7.346,A,207499
11,13/8/10,1384339.1,87.73,2.692,214.9730444,7.346,A,207499
11,20/8/10,1430192.37,88.93,2.664,214.9314191,7.346,A,207499
11,27/8/10,1311263.07,87.7,2.619,214.8897938,7.346,A,207499
11,3/9/10,1303914.27,84.94,2.577,214.8481685,7.346,A,207499
11,10/9/10,1231428.46,81.93,2.565,214.8065431,7.346,A,207499
11,17/9/10,1215676.31,83.04,2.582,214.8322484,7.346,A,207499
11,24/9/10,1170103.25,77.36,2.624,214.9084516,7.346,A,207499
11,1/10/10,1182490.46,75.11,2.603,214.9846548,7.564,A,207499
11,8/10/10,1293472.8,68.71,2.633,215.060858,7.564,A,207499
11,15/10/10,1175003.67,71.46,2.72,215.1293114,7.564,A,207499
11,22/10/10,1169831.38,72.6,2.725,215.17839,7.564,A,207499
11,29/10/10,1195036,74.21,2.716,215.2274686,7.564,A,207499
11,5/11/10,1332759.13,64.41,2.689,215.2765472,7.564,A,207499
11,12/11/10,1281675.6,63.74,2.728,215.3256258,7.564,A,207499
11,19/11/10,1292346.57,58.63,2.771,215.2074519,7.564,A,207499
11,26/11/10,1757242.51,69.9,2.735,215.0614025,7.564,A,207499
11,3/12/10,1380522.64,55.9,2.708,214.9153531,7.564,A,207499
11,10/12/10,1564516.43,53.33,2.843,214.7693037,7.564,A,207499
11,17/12/10,1843971.15,54.63,2.869,214.704919,7.564,A,207499
11,24/12/10,2306265.36,59.33,2.886,214.7017828,7.564,A,207499
11,31/12/10,1172003.1,55.03,2.943,214.6986466,7.564,A,207499
11,7/1/11,1178905.44,54.43,2.976,214.6955104,7.551,A,207499
11,14/1/11,1194449.78,45.34,2.983,214.7470729,7.551,A,207499
11,21/1/11,1187776.19,51.51,3.016,215.1268275,7.551,A,207499
11,28/1/11,1100418.69,51.04,3.01,215.5065821,7.551,A,207499
11,4/2/11,1422546.05,47.17,2.989,215.8863367,7.551,A,207499
11,11/2/11,1419236.9,44.61,3.022,216.2660913,7.551,A,207499
11,18/2/11,1554747.15,61.5,3.045,216.5843571,7.551,A,207499
11,25/2/11,1323999.36,68.74,3.065,216.8780275,7.551,A,207499
11,4/3/11,1399456.99,66.5,3.288,217.1716979,7.551,A,207499
11,11/3/11,1314557.31,63.29,3.459,217.4653683,7.551,A,207499
11,18/3/11,1391813.69,70.17,3.488,217.7235226,7.551,A,207499
11,25/3/11,1229777.24,73.74,3.473,217.9674705,7.551,A,207499
11,1/4/11,1258674.12,69.1,3.524,218.2114184,7.574,A,207499
11,8/4/11,1327401.06,73.57,3.622,218.4553663,7.574,A,207499
11,15/4/11,1312905.8,76.64,3.743,218.6788642,7.574,A,207499
11,22/4/11,1388118.53,78.31,3.807,218.851237,7.574,A,207499
11,29/4/11,1357589.89,79.97,3.81,219.0236099,7.574,A,207499
11,6/5/11,1331453.41,71.39,3.906,219.1959827,7.574,A,207499
11,13/5/11,1277959.42,80.93,3.899,219.3683556,7.574,A,207499
11,20/5/11,1239466.97,76.97,3.907,219.127216,7.574,A,207499
11,27/5/11,1216876.52,85.61,3.786,218.8860765,7.574,A,207499
11,3/6/11,1343637,86.14,3.699,218.6449369,7.574,A,207499
11,10/6/11,1314626.75,85.79,3.648,218.4037974,7.574,A,207499
11,17/6/11,1337506.74,87.9,3.637,218.3551748,7.574,A,207499
11,24/6/11,1254587.84,86.13,3.594,218.45094,7.574,A,207499
11,1/7/11,1297472.06,86.43,3.524,218.5467052,7.567,A,207499
11,8/7/11,1334627.96,87.17,3.48,218.6424704,7.567,A,207499
11,15/7/11,1266546.73,88.3,3.575,218.7275216,7.567,A,207499
11,22/7/11,1290576.44,87.8,3.651,218.7857881,7.567,A,207499
11,29/7/11,1212938.67,89.46,3.682,218.8440545,7.567,A,207499
11,5/8/11,1403198.94,90.04,3.684,218.9023209,7.567,A,207499
11,12/8/11,1354188.43,90.3,3.638,218.9605873,7.567,A,207499
11,19/8/11,1484169.74,89.51,3.554,219.023271,7.567,A,207499
11,26/8/11,1304706.75,89.09,3.523,219.0866908,7.567,A,207499
11,2/9/11,1297792.41,91.44,3.533,219.1501106,7.567,A,207499
11,9/9/11,1249439.95,84.91,3.546,219.2135305,7.567,A,207499
11,16/9/11,1270816.01,85.11,3.526,219.3972867,7.567,A,207499
11,23/9/11,1235775.15,82.14,3.467,219.7414914,7.567,A,207499
11,30/9/11,1190515.83,84.4,3.355,220.085696,7.567,A,207499
11,7/10/11,1346271.06,76.97,3.285,220.4299007,7.197,A,207499
11,14/10/11,1286388.96,75.56,3.274,220.7486167,7.197,A,207499
11,21/10/11,1325107.53,70.91,3.353,220.9144005,7.197,A,207499
11,28/10/11,1310684.1,72.66,3.372,221.0801842,7.197,A,207499
11,4/11/11,1458287.38,61.13,3.332,221.245968,7.197,A,207499
11,11/11/11,1366053.69,64.2,3.297,221.4117517,7.197,A,207499
11,18/11/11,1315091.63,66.17,3.308,221.6432852,7.197,A,207499
11,25/11/11,1848953.48,70.03,3.236,221.9011185,7.197,A,207499
11,2/12/11,1399322.44,56.89,3.172,222.1589519,7.197,A,207499
11,9/12/11,1646655.94,50.63,3.158,222.4167852,7.197,A,207499
11,16/12/11,1783910.06,59.69,3.159,222.6426418,7.197,A,207499
11,23/12/11,2213518.5,54.29,3.112,222.8258628,7.197,A,207499
11,30/12/11,1352084.21,48.86,3.129,223.0090839,7.197,A,207499
11,6/1/12,1283885.55,54.44,3.157,223.1923049,6.833,A,207499
11,13/1/12,1264736.59,53.1,3.261,223.3755259,6.833,A,207499
11,20/1/12,1207303.29,56.43,3.268,223.4700552,6.833,A,207499
11,27/1/12,1162675.85,58.36,3.29,223.5645845,6.833,A,207499
11,3/2/12,1376732.18,60.24,3.36,223.6591137,6.833,A,207499
11,10/2/12,1574287.76,52.23,3.409,223.753643,6.833,A,207499
11,17/2/12,1569607.94,52.77,3.51,223.9170153,6.833,A,207499
11,24/2/12,1379473.03,61.11,3.555,224.1320199,6.833,A,207499
11,2/3/12,1438383.44,62.61,3.63,224.3470245,6.833,A,207499
11,9/3/12,1413382.76,61.44,3.669,224.5620291,6.833,A,207499
11,16/3/12,1441884.28,64.21,3.734,224.7166953,6.833,A,207499
11,23/3/12,1300593.61,67.16,3.787,224.7909104,6.833,A,207499
11,30/3/12,1300104.03,70.23,3.845,224.8651254,6.833,A,207499
11,6/4/12,1596325.01,74.19,3.891,224.9393405,6.664,A,207499
11,13/4/12,1472752.01,72.74,3.891,225.0135556,6.664,A,207499
12,5/2/10,1100046.37,49.47,2.962,126.4420645,13.975,B,112238
12,12/2/10,1117863.33,47.87,2.946,126.4962581,13.975,B,112238
12,19/2/10,1095421.65,54.83,2.915,126.5262857,13.975,B,112238
12,26/2/10,1048617.17,50.23,2.825,126.5522857,13.975,B,112238
12,5/3/10,1077018.27,53.77,2.987,126.5782857,13.975,B,112238
12,12/3/10,985594.23,50.11,2.925,126.6042857,13.975,B,112238
12,19/3/10,972088.34,59.57,3.054,126.6066452,13.975,B,112238
12,26/3/10,981615.81,60.06,3.083,126.6050645,13.975,B,112238
12,2/4/10,1011822.3,59.84,3.086,126.6034839,14.099,B,112238
12,9/4/10,1041238.87,59.25,3.09,126.6019032,14.099,B,112238
12,16/4/10,957997.52,64.95,3.109,126.5621,14.099,B,112238
12,23/4/10,993833.44,64.55,3.05,126.4713333,14.099,B,112238
12,30/4/10,954220.22,67.38,3.105,126.3805667,14.099,B,112238
12,7/5/10,1043240.27,70.15,3.127,126.2898,14.099,B,112238
12,14/5/10,966054.97,68.44,3.145,126.2085484,14.099,B,112238
12,21/5/10,958374.56,76.2,3.12,126.1843871,14.099,B,112238
12,28/5/10,955451.16,67.84,3.058,126.1602258,14.099,B,112238
12,4/6/10,1049357.36,81.39,2.941,126.1360645,14.099,B,112238
12,11/6/10,1016039.71,90.84,2.949,126.1119032,14.099,B,112238
12,18/6/10,956211.2,81.06,3.043,126.114,14.099,B,112238
12,25/6/10,958007.69,87.27,3.084,126.1266,14.099,B,112238
12,2/7/10,951957.31,91.98,3.105,126.1392,14.18,B,112238
12,9/7/10,943506.28,90.37,3.1,126.1518,14.18,B,112238
12,16/7/10,916402.76,97.18,3.094,126.1498065,14.18,B,112238
12,23/7/10,912403.67,99.22,3.112,126.1283548,14.18,B,112238
12,30/7/10,913548.25,96.31,3.017,126.1069032,14.18,B,112238
12,6/8/10,967576.95,92.95,3.123,126.0854516,14.18,B,112238
12,13/8/10,928264.4,87.01,3.159,126.064,14.18,B,112238
12,20/8/10,948447.34,92.81,3.041,126.0766452,14.18,B,112238
12,27/8/10,1004516.46,93.19,3.129,126.0892903,14.18,B,112238
12,3/9/10,1075758.55,83.12,3.087,126.1019355,14.18,B,112238
12,10/9/10,903119.03,83.63,3.044,126.1145806,14.18,B,112238
12,17/9/10,852882.61,82.45,3.028,126.1454667,14.18,B,112238
12,24/9/10,851919.34,81.77,2.939,126.1900333,14.18,B,112238
12,1/10/10,850936.26,85.2,3.001,126.2346,14.313,B,112238
12,8/10/10,918335.68,71.82,3.013,126.2791667,14.313,B,112238
12,15/10/10,862419.84,75,2.976,126.3266774,14.313,B,112238
12,22/10/10,857883.46,68.85,3.014,126.3815484,14.313,B,112238
12,29/10/10,955294.7,61.09,3.016,126.4364194,14.313,B,112238
12,5/11/10,929690.71,65.49,3.129,126.4912903,14.313,B,112238
12,12/11/10,942475.24,57.79,3.13,126.5461613,14.313,B,112238
12,19/11/10,894493.7,58.18,3.161,126.6072,14.313,B,112238
12,26/11/10,1601377.41,47.66,3.162,126.6692667,14.313,B,112238
12,3/12/10,1069533.17,43.33,3.041,126.7313333,14.313,B,112238
12,10/12/10,1121934.15,50.01,3.203,126.7934,14.313,B,112238
12,17/12/10,1295605.35,52.77,3.236,126.8794839,14.313,B,112238
12,24/12/10,1768249.89,52.02,3.236,126.9835806,14.313,B,112238
12,31/12/10,891736.91,45.64,3.148,127.0876774,14.313,B,112238
12,7/1/11,910110.24,37.64,3.287,127.1917742,14.021,B,112238
12,14/1/11,812011.8,43.15,3.312,127.3009355,14.021,B,112238
12,21/1/11,802105.5,53.53,3.223,127.4404839,14.021,B,112238
12,28/1/11,873119.06,50.74,3.342,127.5800323,14.021,B,112238
12,4/2/11,1046068.17,45.14,3.348,127.7195806,14.021,B,112238
12,11/2/11,1086421.57,51.3,3.381,127.859129,14.021,B,112238
12,18/2/11,1128485.1,53.35,3.43,127.99525,14.021,B,112238
12,25/2/11,1046203.72,48.45,3.53,128.13,14.021,B,112238
12,4/3/11,1085248.21,51.72,3.674,128.26475,14.021,B,112238
12,11/3/11,997672.62,57.75,3.818,128.3995,14.021,B,112238
12,18/3/11,1009502.01,64.21,3.692,128.5121935,14.021,B,112238
12,25/3/11,954107.32,54.4,3.909,128.6160645,14.021,B,112238
12,1/4/11,1005463.49,63.63,3.772,128.7199355,13.736,B,112238
12,8/4/11,998362.05,64.47,4.003,128.8238065,13.736,B,112238
12,15/4/11,990951.77,57.63,3.868,128.9107333,13.736,B,112238
12,22/4/11,1016019.47,72.12,4.134,128.9553,13.736,B,112238
12,29/4/11,994966.1,68.27,4.151,128.9998667,13.736,B,112238
12,6/5/11,1021154.48,68.4,4.193,129.0444333,13.736,B,112238
12,13/5/11,977033.5,70.93,4.202,129.089,13.736,B,112238
12,20/5/11,924134.99,66.59,4.169,129.0756774,13.736,B,112238
12,27/5/11,964332.51,76.67,4.087,129.0623548,13.736,B,112238
12,3/6/11,970328.68,71.81,4.031,129.0490323,13.736,B,112238
12,10/6/11,996937.95,78.72,3.981,129.0357097,13.736,B,112238
12,17/6/11,986504.93,86.84,3.935,129.0432,13.736,B,112238
12,24/6/11,997282.75,88.95,3.898,129.0663,13.736,B,112238
12,1/7/11,961993.34,89.85,3.842,129.0894,13.503,B,112238
12,8/7/11,943717.38,89.9,3.705,129.1125,13.503,B,112238
12,15/7/11,936001.98,88.1,3.692,129.1338387,13.503,B,112238
12,22/7/11,922231.92,91.17,3.794,129.1507742,13.503,B,112238
12,29/7/11,890547.07,93.29,3.805,129.1677097,13.503,B,112238
12,5/8/11,988712.52,90.61,3.803,129.1846452,13.503,B,112238
12,12/8/11,955913.68,91.04,3.701,129.2015806,13.503,B,112238
12,19/8/11,966817.24,91.74,3.743,129.2405806,13.503,B,112238
12,26/8/11,1017593.47,94.61,3.74,129.2832581,13.503,B,112238
12,2/9/11,1052051.45,93.66,3.798,129.3259355,13.503,B,112238
12,9/9/11,922850.57,88,3.913,129.3686129,13.503,B,112238
12,16/9/11,889290.23,76.36,3.918,129.4306,13.503,B,112238
12,23/9/11,871692.74,82.95,3.789,129.5183333,13.503,B,112238
12,30/9/11,866401.45,83.26,3.877,129.6060667,13.503,B,112238
12,7/10/11,951244.66,70.44,3.827,129.6938,12.89,B,112238
12,14/10/11,927600.01,67.31,3.805,129.7706452,12.89,B,112238
12,21/10/11,938604.58,73.05,3.842,129.7821613,12.89,B,112238
12,28/10/11,990926.38,67.41,3.727,129.7936774,12.89,B,112238
12,4/11/11,1051944.79,59.77,3.828,129.8051935,12.89,B,112238
12,11/11/11,1095091.53,48.76,3.824,129.8167097,12.89,B,112238
12,18/11/11,970641.34,54.2,3.813,129.8268333,12.89,B,112238
12,25/11/11,1591920.42,53.25,3.622,129.8364,12.89,B,112238
12,2/12/11,1071383.1,52.5,3.701,129.8459667,12.89,B,112238
12,9/12/11,1189646.45,42.17,3.644,129.8555333,12.89,B,112238
12,16/12/11,1293404.18,43.29,3.6,129.8980645,12.89,B,112238
12,23/12/11,1617612.03,45.4,3.541,129.9845484,12.89,B,112238
12,30/12/11,1111638.07,44.64,3.428,130.0710323,12.89,B,112238
12,6/1/12,945823.65,50.43,3.599,130.1575161,12.187,B,112238
12,13/1/12,865467.86,48.07,3.657,130.244,12.187,B,112238
12,20/1/12,855922.64,46.2,3.66,130.2792258,12.187,B,112238
12,27/1/12,888203.69,50.43,3.675,130.3144516,12.187,B,112238
12,3/2/12,1058767.95,50.58,3.702,130.3496774,12.187,B,112238
12,10/2/12,1199330.85,52.27,3.722,130.3849032,12.187,B,112238
12,17/2/12,1240048.85,51.8,3.781,130.4546207,12.187,B,112238
12,24/2/12,1112034.72,53.13,3.95,130.5502069,12.187,B,112238
12,2/3/12,1147636.96,52.27,4.178,130.6457931,12.187,B,112238
12,9/3/12,1113208.57,54.54,4.25,130.7413793,12.187,B,112238
12,16/3/12,1088498.52,64.44,4.273,130.8261935,12.187,B,112238
12,23/3/12,1045419.87,56.26,4.038,130.8966452,12.187,B,112238
12,30/3/12,1025382.22,64.36,4.294,130.9670968,12.187,B,112238
12,6/4/12,1128765.71,64.05,4.121,131.0375484,11.627,B,112238
12,13/4/12,1083811.19,64.28,4.254,131.108,11.627,B,112238