Region,Date,Weekly_Sales
7,10/12/10,599730.07
7,10/2/12,563460.77
7,10/6/11,621099.95
7,10/8/12,675926.3
7,10/9/10,535769.32
7,11/11/11,556015.59
7,11/2/11,559903.13
7,11/3/11,558963.8300000001
7,11/5/12,460382.41
7,11/6/10,498580.87
7,12/10/12,503463.93
7,12/11/10,507584.29
7,12/2/10,524104.92
7,12/3/10,480452.1
7,12/8/11,670670.46
7,13/1/12,593875.46
7,13/4/12,517420.23
7,13/5/11,414094.05
7,13/7/12,694150.89
7,13/8/10,598185.4
7,14/1/11,547384.9
7,14/10/11,501959.19
7,14/5/10,372673.61
7,14/9/12,541120.2
7,15/10/10,463370.48
7,15/4/11,423380.14
7,15/6/12,666942.02
7,15/7/11,642748.21
7,16/12/11,720242.1900000001
7,16/3/12,669205.73
7,16/4/10,406228.19
7,16/7/10,557166.35
7,16/9/11,558981.45
7,17/12/10,716388.81
7,17/2/12,620908.1799999999
7,17/6/11,610991.35
7,17/8/12,642450.4
7,17/9/10,489408.53
7,18/11/11,539826.56
7,18/2/11,572387.47
7,18/3/11,635014.6900000001
7,18/5/12,468428.3
7,18/6/10,481144.09
7,19/10/12,516424.83
7,19/11/10,482528.36
7,19/2/10,506760.54000000004
7,19/3/10,574450.23
7,19/8/11,645156.21
7,2/12/11,591907.88
7,2/3/12,551058.13
7,2/4/10,561145.14
7,2/7/10,575570.77
7,2/9/11,592355.24
7,20/1/12,578002.85
7,20/4/12,457340.06
7,20/5/11,424670.98
7,20/7/12,686345.69
7,20/8/10,582353.17
7,21/1/11,521539.46
7,21/10/11,558691.4299999999
7,21/5/10,395195.65
7,21/9/12,530842.25
7,22/10/10,472450.81
7,22/4/11,466594.89
7,22/6/12,687344.68
7,22/7/11,688043.96
7,23/12/11,1059715.27
7,23/3/12,615997.29
7,23/4/10,404751.25
7,23/7/10,570231.21
7,23/9/11,536144.81
7,24/12/10,1045124.88
7,24/2/12,603041.14
7,24/6/11,640043.97
7,24/8/12,609099.37
7,24/9/10,488008.83
7,25/11/11,949075.87
7,25/2/11,546690.84
7,25/3/11,559061.58
7,25/5/12,532739.77
7,25/6/10,553714.87
7,26/10/12,495543.27999999997
7,26/11/10,835189.26
7,26/2/10,496083.24
7,26/3/10,514731.60000000003
7,26/8/11,629994.47
7,27/1/12,541037.98
7,27/4/12,467827.75
7,27/5/11,457216.87
7,27/7/12,686365.4
7,27/8/10,554309.24
7,28/1/11,513372.17
7,28/10/11,527339.52
7,28/5/10,442734.55
7,28/9/12,525545.76
7,29/10/10,465493.15
7,29/4/11,410429.73
7,29/6/12,704335.41
7,29/7/11,653382.62
7,3/12/10,552811.62
7,3/2/12,580453.32
7,3/6/11,542295.37
7,3/8/12,680954.8099999999
7,3/9/10,532765.05
7,30/12/11,815915.52
7,30/3/12,583322.2
7,30/4/10,373655.61
7,30/7/10,603547.16
7,30/9/11,488880.26
7,31/12/10,729572.08
7,31/8/12,586467.16
7,4/11/11,564536.01
7,4/2/11,558027.77
7,4/3/11,551378.39
7,4/5/12,465198.89
7,4/6/10,509183.22000000003
7,5/10/12,505830.56
7,5/11/10,480512.44
7,5/2/10,496725.44
7,5/3/10,491419.55000000005
7,5/8/11,695392.84
7,6/1/12,713117.66
7,6/4/12,621425.98
7,6/5/11,407012.47
7,6/7/12,805642.61
7,6/8/10,643854.17
7,7/1/11,661163.9400000001
7,7/10/11,525866.36
7,7/5/10,395453.83
7,7/9/12,597876.5499999999
7,8/10/10,480239.88
7,8/4/11,500552.16
7,8/6/12,642963.75
7,8/7/11,761793.94
7,9/12/11,653845.45
7,9/3/12,579166.5
7,9/4/10,484263.25
7,9/7/10,593462.34
7,9/9/11,613135.23
8,1/10/10,804105.49
8,1/4/11,878762.3
8,1/6/12,921161.2
8,1/7/11,883683.35
8,10/12/10,1069061.63
8,10/2/12,1021400.42
8,10/6/11,897309.41
8,10/8/12,930745.6900000001
8,10/9/10,831425.2
8,11/11/11,917088.48
8,11/2/11,996147.39
8,11/3/11,900387.29
8,11/5/12,920128.89
8,11/6/10,914835.86
8,12/10/12,927511.99
8,12/11/10,911538.98
8,12/2/10,994801.4
8,12/3/10,860336.16
8,12/8/11,856796.1
8,13/1/12,817661.76
8,13/4/12,909989.45
8,13/5/11,895763.41
8,13/7/12,890488.01
8,13/8/10,867919.21
8,14/1/11,809646.66
8,14/10/11,863188.26
8,14/5/10,873337.84
8,14/9/12,883569.38
8,15/10/10,826546.96
8,15/4/11,908278.74
8,15/6/12,916918.7
8,15/7/11,849925.37
8,16/12/11,1118163.94
8,16/3/12,921178.39
8,16/4/10,882917.12
8,16/7/10,848630.5700000001
8,16/9/11,870971.82
8,17/12/10,1220579.55
8,17/2/12,1096232.89
8,17/6/11,922048.41
8,17/8/12,896613.19
8,17/9/10,836707.85
8,18/11/11,897032.1900000001
8,18/2/11,1065108.64
8,18/3/11,898289.14
8,18/5/12,913922.01
8,18/6/10,869922.56
8,19/10/12,900309.75
8,19/11/10,885608.04
8,19/2/10,963960.37
8,19/3/10,839911.0
8,19/8/11,895066.5
8,2/12/11,986601.46
8,2/3/12,952264.91
8,2/4/10,914500.91
8,2/7/10,852333.75
8,2/9/11,891387.14
8,20/1/12,813954.8200000001
8,20/4/12,872288.46
8,20/5/11,836049.89
8,20/7/12,888834.07
8,20/8/10,870676.4400000001
8,21/1/11,822668.23
8,21/10/11,905984.49
8,21/5/10,818333.21
8,21/9/12,857796.45
8,22/10/10,836419.14
8,22/4/11,937473.13
8,22/6/12,899449.65
8,22/7/11,829902.42
8,23/12/11,1462254.05
8,23/3/12,874223.25
8,23/4/10,850440.26
8,23/7/10,785515.88
8,23/9/11,806444.29
8,24/12/10,1511641.09
8,24/2/12,928537.54
8,24/6/11,864881.24
8,24/8/12,936373.65
8,24/9/10,773725.08
8,25/11/11,1235163.86
8,25/2/11,917317.15
8,25/3/11,827968.36
8,25/5/12,895157.4400000001
8,25/6/10,814919.11
8,26/10/12,891671.4400000001
8,26/11/10,1261693.16
8,26/2/10,847592.11
8,26/3/10,772539.12
8,26/8/11,912542.82
8,27/1/12,778178.53
8,27/4/12,879448.25
8,27/5/11,857939.41
8,27/7/12,838227.52
8,27/8/10,888816.78
8,28/1/11,782256.66
8,28/10/11,876712.31
8,28/5/10,868041.5599999999
8,28/9/12,884724.41
8,29/10/10,830756.76
8,29/4/11,855014.77
8,29/6/12,878298.22
8,29/7/11,807082.19
8,3/12/10,952766.9299999999
8,3/2/12,927610.69
8,3/6/11,929222.16
8,3/8/12,897076.73
8,3/9/10,899036.47
8,30/12/11,858572.22
8,30/3/12,905935.29
8,30/4/10,778672.64
8,30/7/10,787295.09
8,30/9/11,809049.37
8,31/12/10,773586.49
8,31/8/12,976137.73
8,4/11/11,947815.05
8,4/2/11,944594.78
8,4/3/11,935266.4299999999
8,4/5/12,937232.09
8,4/6/10,958225.41
8,5/10/12,976436.02
8,5/11/10,927266.34
8,5/2/10,1004137.09
8,5/3/10,881503.95
8,5/8/11,892393.77
8,6/1/12,872113.23
8,6/4/12,1046816.59
8,6/5/11,941457.34
8,6/7/12,936205.5
8,6/8/10,893399.77
8,7/1/11,873065.23
8,7/10/11,929976.55
8,7/5/10,916820.96
8,7/9/12,932160.37
8,8/10/10,870349.86
8,8/4/11,949825.83
8,8/6/12,928820.0
8,8/7/11,861965.12
8,9/12/11,1051922.95
8,9/3/12,960115.56
8,9/4/10,916033.92
8,9/7/10,845289.77
8,9/9/11,848358.09
9,1/10/10,495692.19
9,1/4/11,520962.14
9,1/6/12,583648.59
9,1/7/11,537064.03
9,10/12/10,618121.82
9,10/2/12,609736.12
9,10/6/11,550076.3200000001
9,10/8/12,538713.47
9,10/9/10,484835.2
9,11/11/11,594574.12
9,11/2/11,555279.02
9,11/3/11,517783.5
9,11/5/12,592572.3
9,11/6/10,522715.68
9,12/10/12,558464.8
9,12/11/10,520846.68
9,12/2/10,552677.48
9,12/3/10,494145.8
9,12/8/11,520284.79
9,13/1/12,474964.6
9,13/4/12,578539.86
9,13/5/11,539126.0
9,13/7/12,536537.64
9,13/8/10,481897.98000000004
9,14/1/11,458086.69
9,14/10/11,529515.66
9,14/5/10,492792.8
9,14/9/12,523427.35
9,15/10/10,454769.68
9,15/4/11,528420.28
9,15/6/12,564606.1
9,15/7/11,512834.04000000004
9,16/12/11,705557.97
9,16/3/12,550373.57
9,16/4/10,485764.32
9,16/7/10,474030.51
9,16/9/11,500274.03
9,17/12/10,685243.2
9,17/2/12,658965.05
9,17/6/11,558671.14
9,17/8/12,535153.47
9,17/9/10,463448.58999999997
9,18/11/11,542414.27
9,18/2/11,610985.56
9,18/3/11,515226.11
9,18/5/12,571463.93
9,18/6/10,513073.87
9,19/10/12,542009.46
9,19/11/10,519823.3
9,19/2/10,511327.9
9,19/3/10,485744.61
9,19/8/11,540819.44
9,2/12/11,613115.21
9,2/3/12,619498.28
9,2/4/10,545206.32
9,2/7/10,528832.54
9,2/9/11,544643.33
9,20/1/12,480130.04000000004
9,20/4/12,542819.03
9,20/5/11,518266.9
9,20/7/12,513991.57
9,20/8/10,499325.38
9,21/1/11,454021.69
9,21/10/11,557075.21
9,21/5/10,506274.94
9,21/9/12,533756.88
9,22/10/10,466322.76
9,22/4/11,549502.11
9,22/6/12,562173.12
9,22/7/11,491449.94
9,23/12/11,905324.68
9,23/3/12,550791.32
9,23/4/10,488683.57
9,23/7/10,462676.5
9,23/9/11,506743.78
9,24/12/10,873347.5499999999
9,24/2/12,563578.79
9,24/6/11,538745.9299999999
9,24/8/12,572887.78
9,24/9/10,452905.22
9,25/11/11,814753.5
9,25/2/11,513107.2
9,25/3/11,497488.39999999997
9,25/5/12,547226.0
9,25/6/10,509263.28
9,26/10/12,549731.49
9,26/11/10,768070.53
9,26/2/10,473773.27
9,26/3/10,484946.56
9,26/8/11,542663.53
9,27/1/12,482451.21
9,27/4/12,550414.99
9,27/5/11,553834.04
9,27/7/12,495951.0
9,27/8/10,506789.66
9,28/1/11,463561.48
9,28/10/11,548527.49
9,28/5/10,558143.53
9,28/9/12,516361.06
9,29/10/10,508801.61
9,29/4/11,532226.2
9,29/6/12,544770.7
9,29/7/11,471449.98000000004
9,3/12/10,578164.82
9,3/2/12,549967.89
9,3/6/11,587004.29
9,3/8/12,533887.54
9,3/9/10,511049.06
9,30/12/11,549788.36
9,30/3/12,574985.37
9,30/4/10,491723.42
9,30/7/10,468675.19
9,30/9/11,508567.04
9,31/12/10,459770.85
9,31/8/12,576879.15
9,4/11/11,597855.0700000001
9,4/2/11,544612.28
9,4/3/11,542016.18
9,4/5/12,586289.08
9,4/6/10,586061.46
9,5/10/12,606755.3
9,5/11/10,517869.97
9,5/2/10,549505.55
9,5/3/10,507297.88
9,5/8/11,554879.67
9,6/1/12,519585.67
9,6/4/12,677885.99
9,6/5/11,545251.1
9,6/7/12,578790.36
9,6/8/10,522815.45
9,7/1/11,490981.78
9,7/10/11,553836.98
9,7/5/10,526128.61
9,7/9/12,565812.29
9,8/10/10,505069.21
9,8/4/11,561625.92
9,8/6/12,582525.42
9,8/7/11,535983.13
9,9/12/11,630327.28
9,9/3/12,574955.95
9,9/4/10,529384.3099999999
9,9/7/10,485389.14999999997
9,9/9/11,528784.86
10,1/10/10,1645892.97
10,1/4/11,1827733.18
10,1/6/12,1767471.48
10,1/7/11,1751369.75
10,10/12/10,2411790.21
10,10/2/12,2218595.8000000003
10,10/6/11,1740063.1
10,10/8/12,1880436.94
10,10/9/10,1720530.23
10,11/11/11,2076570.84
10,11/2/11,2115408.31
10,11/3/11,1933469.15
10,11/5/12,1792345.3
10,11/6/10,1827521.71
10,12/10/12,1713889.11
10,12/11/10,1895901.59
10,12/2/10,2176028.52
10,12/3/10,1941346.13
10,12/8/11,1917397.6300000001
10,13/1/12,1711562.73
10,13/4/12,1974687.51
10,13/5/11,1712995.44
10,13/7/12,1765571.91
10,13/8/10,1962996.7
10,14/1/11,1710803.59
10,14/10/11,1704753.02
10,14/5/10,1808056.41
10,14/9/12,1640168.99
10,15/10/10,1703850.25
10,15/4/11,1781767.22
10,15/6/12,1811562.88
10,15/7/11,1775068.4
10,16/12/11,2555031.18
10,16/3/12,1930814.66
10,16/4/10,1826241.44
10,16/7/10,1828052.47
10,16/9/11,1650894.3
10,17/12/10,2811646.85
10,17/2/12,2168709.76
10,17/6/11,1817934.76
10,17/8/12,1827797.4
10,17/9/10,1716755.78
10,18/11/11,1869087.85
10,18/2/11,2106934.55
10,18/3/11,1884734.31
10,18/5/12,1795152.73
10,18/6/10,1837636.24
10,19/10/12,1734834.82
10,19/11/10,1949177.13
10,19/2/10,2113432.58
10,19/3/10,1946875.06
10,19/8/11,1954849.68
10,2/12/11,2068097.18
10,2/3/12,1990371.02
10,2/4/10,2138651.97
10,2/7/10,1845893.87
10,2/9/11,1758587.35
10,20/1/12,1675562.94
10,20/4/12,1777166.53
10,20/5/11,1720908.01
10,20/7/12,1869967.03
10,20/8/10,1983190.56
10,21/1/11,1677556.18
10,21/10/11,1745928.56
10,21/5/10,1847613.58
10,21/9/12,1671857.57
10,22/10/10,1740234.06
10,22/4/11,2004831.14
10,22/6/12,1755334.18
10,22/7/11,1774342.61
10,23/12/11,3487986.89
10,23/3/12,1837457.69
10,23/4/10,1829521.83
10,23/7/10,1831676.03
10,23/9/11,1685910.53
10,24/12/10,3749057.69
10,24/2/12,2039415.74
10,24/6/11,1711813.1300000001
10,24/8/12,1764984.15
10,24/9/10,1655036.75
10,25/11/11,2950198.64
10,25/2/11,1967996.71
10,25/3/11,1815798.85
10,25/5/12,1830939.1
10,25/6/10,1768172.31
10,26/10/12,1744349.05
10,26/11/10,2939946.38
10,26/2/10,2006774.96
10,26/3/10,1893532.46
10,26/8/11,1728399.07
10,27/1/12,1632406.0
10,27/4/12,1712987.56
10,27/5/11,1743000.38
10,27/7/12,1817603.66
10,27/8/10,1727565.42
10,28/1/11,1715769.05
10,28/10/11,1771792.97
10,28/5/10,1904618.17
10,28/9/12,1694862.41
10,29/10/10,1741308.56
10,29/4/11,1873646.34
10,29/6/12,1707481.9
10,29/7/11,1745841.33
10,3/12/10,2251206.64
10,3/2/12,1867403.01
10,3/6/11,1792210.89
10,3/8/12,1939440.09
10,3/9/10,1766331.45
10,30/12/11,1930690.3699999999
10,30/3/12,1815760.42
10,30/4/10,1790694.59
10,30/7/10,1832664.03
10,30/9/11,1627707.31
10,31/12/10,1707298.1400000001
10,31/8/12,1650285.54
10,4/11/11,1904438.59
10,4/2/11,1968045.91
10,4/3/11,1958003.19
10,4/5/12,1821364.42
10,4/6/10,1931406.28
10,5/10/12,1758971.38
10,5/11/10,1832211.96
10,5/2/10,2193048.75
10,5/3/10,1987090.09
10,5/8/11,1886299.98
10,6/1/12,1683401.78
10,6/4/12,2163384.17
10,6/5/11,1841369.99
10,6/7/12,1805999.79
10,6/8/10,1949236.09
10,7/1/11,1714309.9
10,7/10/11,1788227.6
10,7/5/10,1921432.16
10,7/9/12,1708283.28
10,8/10/10,1772192.42
10,8/4/11,1870720.73
10,8/6/12,1840491.41
10,8/7/11,1699708.3800000001
10,9/12/11,2429310.9
10,9/3/12,1917483.1
10,9/4/10,2041069.3699999999
10,9/7/10,1769793.3699999999
10,9/9/11,1670579.82
11,1/10/10,1182490.46
11,1/4/11,1258674.12
11,1/6/12,1361595.33
11,1/7/11,1297472.06
11,10/12/10,1564516.43
11,10/2/12,1574287.76
11,10/6/11,1314626.75
11,10/8/12,1388973.65
11,10/9/10,1231428.46
11,11/11/11,1366053.69
11,11/2/11,1419236.9
11,11/3/11,1314557.31
11,11/5/12,1300147.07
11,11/6/10,1339570.85
11,12/10/12,1311965.09
11,12/11/10,1281675.6
11,12/2/10,1574684.08
11,12/3/10,1331883.16
11,12/8/11,1354188.43
11,13/1/12,1264736.59
11,13/4/12,1472752.01
11,13/5/11,1277959.42
11,13/7/12,1320239.51
11,13/8/10,1384339.1
11,14/1/11,1194449.78
11,14/10/11,1286388.96
11,14/5/10,1266796.13
11,14/9/12,1267675.05
11,15/10/10,1175003.67
11,15/4/11,1312905.8
11,15/6/12,1417875.42
11,15/7/11,1266546.73
11,16/12/11,1783910.06
11,16/3/12,1441884.28
11,16/4/10,1323243.35
11,16/7/10,1290609.54
11,16/9/11,1270816.01
11,17/12/10,1843971.15
11,17/2/12,1569607.94
11,17/6/11,1337506.74
11,17/8/12,1421307.2
11,17/9/10,1215676.31
11,18/11/11,1315091.63
11,18/2/11,1554747.15
11,18/3/11,1391813.69
11,18/5/12,1352442.31
11,18/6/10,1336522.92
11,19/10/12,1232073.18
11,19/11/10,1292346.57
11,19/2/10,1503298.7
11,19/3/10,1364207.0
11,19/8/11,1484169.74
11,2/12/11,1399322.44
11,2/3/12,1438383.44
11,2/4/10,1446210.26
11,2/7/10,1302600.14
11,2/9/11,1297792.41
11,20/1/12,1207303.29
11,20/4/12,1315356.99
11,20/5/11,1239466.97
11,20/7/12,1344483.81
11,20/8/10,1430192.3699999999
11,21/1/11,1187776.19
11,21/10/11,1325107.53
11,21/5/10,1271646.6199999999
11,21/9/12,1326132.98
11,22/10/10,1169831.38
11,22/4/11,1388118.53
11,22/6/12,1355680.3
11,22/7/11,1290576.44
11,23/12/11,2213518.5
11,23/3/12,1300593.61
11,23/4/10,1283766.55
11,23/7/10,1244390.03
11,23/9/11,1235775.15
11,24/12/10,2306265.36
11,24/2/12,1379473.03
11,24/6/11,1254587.84
11,24/8/12,1409515.73
11,24/9/10,1170103.25
11,25/11/11,1848953.48
11,25/2/11,1323999.36
11,25/3/11,1229777.24
11,25/5/12,1297335.87
11,25/6/10,1262025.08
11,26/10/12,1200729.45
11,26/11/10,1757242.51
11,26/2/10,1336404.65
11,26/3/10,1245624.27
11,26/8/11,1304706.75
11,27/1/12,1162675.85
11,27/4/12,1236238.29
11,27/5/11,1216876.52
11,27/7/12,1272395.02
11,27/8/10,1311263.07
11,28/1/11,1100418.69
11,28/10/11,1310684.1
11,28/5/10,1264272.52
11,28/9/12,1227430.73
11,29/10/10,1195036.0
11,29/4/11,1357589.89
11,29/6/12,1297028.6
11,29/7/11,1212938.67
11,3/12/10,1380522.64
11,3/2/12,1376732.18
11,3/6/11,1343637.0
11,3/8/12,1399341.07
11,3/9/10,1303914.27
11,30/12/11,1352084.21
11,30/3/12,1300104.03
11,30/4/10,1239766.89
11,30/7/10,1250178.89
11,30/9/11,1190515.83
11,31/12/10,1172003.1
11,31/8/12,1372872.35
11,4/11/11,1458287.38
11,4/2/11,1422546.05
11,4/3/11,1399456.99
11,4/5/12,1370251.22
11,4/6/10,1396322.19
11,5/10/12,1422794.26
11,5/11/10,1332759.13
11,5/2/10,1528008.6400000001
11,5/3/10,1426622.65
11,5/8/11,1403198.94
11,6/1/12,1283885.55
11,6/4/12,1596325.01
11,6/5/11,1331453.41
11,6/7/12,1461129.94
11,6/8/10,1369634.92
11,7/1/11,1178905.44
11,7/10/11,1346271.06
11,7/5/10,1312329.78
11,7/9/12,1304584.4
11,8/10/10,1293472.8
11,8/4/11,1327401.06
11,8/6/12,1414343.53
11,8/7/11,1334627.96
11,9/12/11,1646655.94
11,9/3/12,1413382.76
11,9/4/10,1470308.32
11,9/7/10,1280156.47
11,9/9/11,1249439.95
12,1/10/10,850936.26
12,1/4/11,1005463.49
12,1/6/12,981345.2
12,1/7/11,961993.34
12,10/12/10,1121934.15
12,10/2/12,1199330.85
12,10/6/11,996937.95
12,10/8/12,984689.9
12,10/9/10,903119.03
12,11/11/11,1095091.53
12,11/2/11,1086421.57
12,11/3/11,997672.62
12,11/5/12,1041995.22
12,11/6/10,1016039.71
12,12/10/12,934917.47
12,12/11/10,942475.24
12,12/2/10,1117863.33
12,12/3/10,985594.23
12,12/8/11,955913.6799999999
12,13/1/12,865467.86
12,13/4/12,1083811.19
12,13/5/11,977033.5
12,13/7/12,960312.75
12,13/8/10,928264.4
12,14/1/11,812011.8
12,14/10/11,927600.01
12,14/5/10,966054.97
12,14/9/12,885862.49
12,15/10/10,862419.84
12,15/4/11,990951.77
12,15/6/12,1019555.51
12,15/7/11,936001.98
12,16/12/11,1293404.18
12,16/3/12,1088498.52
12,16/4/10,957997.52
12,16/7/10,916402.76
12,16/9/11,889290.23
12,17/12/10,1295605.35
12,17/2/12,1240048.85
12,17/6/11,986504.93
12,17/8/12,1005003.12
12,17/9/10,852882.61
12,18/11/11,970641.34
12,18/2/11,1128485.1
12,18/3/11,1009502.01
12,18/5/12,1020486.0499999999
12,18/6/10,956211.2
12,19/10/12,960945.4299999999
12,19/11/10,894493.7
12,19/2/10,1095421.65
12,19/3/10,972088.34
12,19/8/11,966817.24
12,2/12/11,1071383.1
12,2/3/12,1147636.96
12,2/4/10,1011822.3
12,2/7/10,951957.3099999999
12,2/9/11,1052051.45
12,20/1/12,855922.64
12,20/4/12,1006486.96
12,20/5/11,924134.99
12,20/7/12,941550.34
12,20/8/10,948447.34
12,21/1/11,802105.5
12,21/10/11,938604.58
12,21/5/10,958374.5599999999
12,21/9/12,922735.37
12,22/10/10,857883.46
12,22/4/11,1016019.47
12,22/6/12,981386.25
12,22/7/11,922231.92
12,23/12/11,1617612.03
12,23/3/12,1045419.87
12,23/4/10,993833.4400000001
12,23/7/10,912403.67
12,23/9/11,871692.74
12,24/12/10,1768249.89
12,24/2/12,1112034.72
12,24/6/11,997282.75
12,24/8/12,1048101.39
12,24/9/10,851919.34
12,25/11/11,1591920.42
12,25/2/11,1046203.72
12,25/3/11,954107.3200000001
12,25/5/12,991514.21
12,25/6/10,958007.69
12,26/10/12,974697.6
12,26/11/10,1601377.41
12,26/2/10,1048617.17
12,26/3/10,981615.8099999999
12,26/8/11,1017593.47
12,27/1/12,888203.69
12,27/4/12,1004252.38
12,27/5/11,964332.51
12,27/7/12,916967.9199999999
12,27/8/10,1004516.46
12,28/1/11,873119.06
12,28/10/11,990926.38
12,28/5/10,955451.16
12,28/9/12,880415.67
12,29/10/10,955294.7
12,29/4/11,994966.1
12,29/6/12,943124.74
12,29/7/11,890547.0700000001
12,3/12/10,1069533.17
12,3/2/12,1058767.95
12,3/6/11,970328.68
12,3/8/12,958667.23
12,3/9/10,1075758.55
12,30/12/11,1111638.07
12,30/3/12,1025382.22
12,30/4/10,954220.22
12,30/7/10,913548.25
12,30/9/11,866401.4500000001
12,31/12/10,891736.91
12,31/8/12,1061943.49
12,4/11/11,1051944.79
12,4/2/11,1046068.17
12,4/3/11,1085248.21
12,4/5/12,1073433.69
12,4/6/10,1049357.36
12,5/10/12,979825.9199999999
12,5/11/10,929690.7100000001
12,5/2/10,1100046.37
12,5/3/10,1077018.27
12,5/8/11,988712.52
12,6/1/12,945823.65
12,6/4/12,1128765.71
12,6/5/11,1021154.48
12,6/7/12,1014898.78
12,6/8/10,967576.95
12,7/1/11,910110.24
12,7/10/11,951244.66
12,7/5/10,1043240.27
12,7/9/12,955146.04
12,8/10/10,918335.68
12,8/4/11,998362.05
12,8/6/12,1086231.47
12,8/7/11,943717.38
12,9/12/11,1189646.45
12,9/3/12,1113208.57
12,9/4/10,1041238.87
12,9/7/10,943506.28
12,9/9/11,922850.57
